split,image,applied
train,Petrol_pump_1km_ahead_33_jpg.rf.c564761126158971bb04f50b8ac46c8b.jpg,blur_moderate
train,Petrol_pump_1km_ahead_34_jpg.rf.c8f70f7ea841443e9960f1213ecd51c6.jpg,small_distance_0.84|occlusion_moderate
train,Petrol_pump_1km_ahead_36_jpg.rf.94ee83386aae75badc446c35c9ab8ef0.jpg,glare_mild
train,Petrol_pump_1km_ahead_37_jpg.rf.1cfbb077fd47eddf0077271b8d7c3048.jpg,small_distance_0.55|low_light_severe
train,Petrol_pump_1km_ahead_38_jpg.rf.d459a82ca4ac587773cfbcd168e0aeb5.jpg,fog_moderate
train,Petrol_pump_1km_ahead_39_jpg.rf.d1c1ed15c4ca64553a2514493d3ceabf.jpg,low_light_mild
train,Petrol_pump_1km_ahead_3_jpg.rf.d1ce983a60a0d99b17578132bada85aa.jpg,small_distance_0.77
train,Petrol_pump_1km_ahead_40_jpg.rf.c5bbd0c2e268f9de60026bb056478182.jpg,small_distance_0.56|low_light_mild
train,Petrol_pump_1km_ahead_41_jpg.rf.5d9dfe268d3da396f679c3b5e2b96da1.jpg,small_distance_0.66
train,Petrol_pump_1km_ahead_42_jpg.rf.d9778999314d7015b2f32ac7b4577ace.jpg,small_distance_0.59|occlusion_mild
train,Petrol_pump_1km_ahead_44_jpg.rf.134a11ef87eb67b06336e7244d10a807.jpg,small_distance_0.69
train,Petrol_pump_1km_ahead_45_jpg.rf.c3419d5dcf934308046fecadd7098992.jpg,small_distance_0.72|occlusion_moderate
train,Petrol_pump_1km_ahead_49_jpg.rf.be820e2338215efce1f2754c1be06f45.jpg,clean
train,Petrol_pump_1km_ahead_4_jpg.rf.060e2984a9749c96520d72971b7ee64b.jpg,rain_severe
train,Petrol_pump_1km_ahead_50_jpg.rf.dfde1b850472e5424e3941fe39b26317.jpg,glare_mild
train,Petrol_pump_1km_ahead_52_jpg.rf.a56b839f60814833e1ba718fcdd6636b.jpg,clean
train,Petrol_pump_1km_ahead_54_jpg.rf.94008e65ccc9ab638e900642a301ac65.jpg,small_distance_0.79
train,Petrol_pump_1km_ahead_55_jpg.rf.b792c8239a202bb8610fe56385b9ad47.jpg,clean
train,Petrol_pump_1km_ahead_58_jpg.rf.dca440690e54eee5004d1690f3545c5d.jpg,fog_severe
train,Petrol_pump_1km_ahead_59_jpg.rf.340f5ccead9e6b539e337aab7d4d7f2a.jpg,small_distance_0.66|fog_moderate
train,Petrol_pump_1km_ahead_5_jpg.rf.42b7e421d498326c73bc742eb90a7867.jpg,clean
train,Petrol_pump_1km_ahead_60_jpg.rf.9880e1b37dcd9f60432d7b906f03e7c5.jpg,clean
train,Petrol_pump_1km_ahead_61_jpg.rf.168458ce9fa118d2aa0bad62846f4054.jpg,glare_moderate
train,Petrol_pump_1km_ahead_63_jpg.rf.1eb70f8a12ccf754f8795fd4adbbc880.jpg,clean
train,Petrol_pump_1km_ahead_65_jpg.rf.365c7ad372eadf74b8dfc8c2f3730cfb.jpg,glare_mild
train,Petrol_pump_1km_ahead_66_jpg.rf.29d61a6d68d0cde19907e3b7e51bdfa6.jpg,small_distance_0.79|rain_moderate
train,Petrol_pump_1km_ahead_67_jpg.rf.e65e3d9c700669e1c71c62ce713b87f2.jpg,small_distance_0.61|rain_moderate
train,Petrol_pump_1km_ahead_69_jpg.rf.3987f9dd5d1416f89824479bbc6906ae.jpg,small_distance_0.65|fog_mild
train,Petrol_pump_1km_ahead_70_jpg.rf.2eda2cf991976a1b3316961d14f6203c.jpg,clean
train,Petrol_pump_1km_ahead_72_jpg.rf.fb1ce02b477852a1e99d4d9e0ac9b154.jpg,glare_moderate
train,Petrol_pump_1km_ahead_75_jpg.rf.40d5eb053f4ddfff9c111db6739178af.jpg,blur_severe
train,Petrol_pump_1km_ahead_77_jpg.rf.90767c5ac4b56248ed8f2dd11174f92a.jpg,small_distance_0.73
train,Petrol_pump_1km_ahead_78_jpg.rf.6f64d5b647a07bf563eeffbde6f62596.jpg,occlusion_moderate
train,Petrol_pump_1km_ahead_79_jpg.rf.86f044bc97c5b56d027c7f69cf6f05f1.jpg,fog_mild
train,Petrol_pump_1km_ahead_80_jpg.rf.04c5dfcddc2e9fe58535f928ea2a8964.jpg,small_distance_0.79|fog_moderate
train,Petrol_pump_1km_ahead_81_jpg.rf.79b2eae32231051b4b9aaf5e42974ba7.jpg,small_distance_0.69|low_light_moderate
train,Petrol_pump_1km_ahead_83_jpg.rf.b3a7b0425187a923d0f0b64f064deb1f.jpg,small_distance_0.56|low_light_mild
train,Petrol_pump_1km_ahead_84_jpg.rf.d14f97ddea2b86eae0b5f365b1b8649c.jpg,glare_mild
train,Petrol_pump_1km_ahead_85_jpg.rf.b3adffce599e21b15b35f92319549fc8.jpg,clean
train,Petrol_pump_1km_ahead_88_jpg.rf.f175c1ecb5b4414ed2712b69c96969c2.jpg,small_distance_0.74|blur_moderate
train,Petrol_pump_1km_ahead_89_jpg.rf.b25a6a0dc3d52841c845c56e61ff89b8.jpg,fog_moderate
train,Petrol_pump_1km_ahead_92_jpg.rf.7fc8297923b5184f3f4ab3c45c676595.jpg,small_distance_0.78|blur_moderate
train,Petrol_pump_1km_ahead_93_jpg.rf.55cacbfa406f024f5837f671e2d846b8.jpg,small_distance_0.85|occlusion_mild
train,Petrol_pump_1km_ahead_95_jpg.rf.269b981ca4e88eee1a273316fc48ee9f.jpg,clean
train,Petrol_pump_1km_ahead_98_jpg.rf.66e9df98d961a3172386d914cd4d4843.jpg,small_distance_0.62
train,Petrol_pump_1km_ahead_99_jpg.rf.6faadd7fb3dd0d3cddb4f0d3dc10b897.jpg,small_distance_0.85
train,Petrol_pump_1km_ahead_9_jpg.rf.f0e0dcbbb623080b1e9cd5ef227f77be.jpg,blur_mild
train,Petrol_pump_2-2km_ahead_0_jpg.rf.775ac4ec6eb734457aaeafb89c243133.jpg,clean
train,Petrol_pump_2-2km_ahead_10_jpg.rf.f904473db5795b5f5ecad387be7ca760.jpg,blur_severe
train,Petrol_pump_2-2km_ahead_12_jpg.rf.7326b16035bdc14cfef5c14539c22405.jpg,blur_mild
train,Petrol_pump_2-2km_ahead_13_jpg.rf.3eb674524f10a3897caeb335f7d5bd80.jpg,small_distance_0.64|occlusion_severe
train,Petrol_pump_2-2km_ahead_16_jpg.rf.9217850d503bc87b2c27dda466e5ecb3.jpg,occlusion_mild
train,Petrol_pump_2-2km_ahead_17_jpg.rf.274c5527fca704c52d183bce0b392e3c.jpg,blur_mild
train,Petrol_pump_2-2km_ahead_20_jpg.rf.df5e1dfd3668e03870d4421e8415f75d.jpg,small_distance_0.59|glare_severe
train,Petrol_pump_2-2km_ahead_22_jpg.rf.52ac32c46ac91d049e2d5bf37e357ccb.jpg,low_light_mild
train,Petrol_pump_2-2km_ahead_23_jpg.rf.dffe91c4e27817691df8a64d17d2732e.jpg,fog_moderate
train,Petrol_pump_2-2km_ahead_24_jpg.rf.204843993523e3aa5790d2118858f9ae.jpg,blur_moderate
train,Petrol_pump_2-2km_ahead_25_jpg.rf.71f3f4b4d3329d37f84ffb329133ac96.jpg,fog_severe
train,Petrol_pump_2-2km_ahead_27_jpg.rf.700ac283040de7dc4e952ddb7b9ac9cb.jpg,occlusion_severe
train,Petrol_pump_2-2km_ahead_28_jpg.rf.91e5984f3f0378b2db1e4b7af78e56bc.jpg,blur_moderate
train,Petrol_pump_2-2km_ahead_29_jpg.rf.4597cca6f09065c7021eceffe0a33bdc.jpg,small_distance_0.55|glare_mild
train,Petrol_pump_2-2km_ahead_2_jpg.rf.41ba2aa14c4823ae890c85c4a9b270c4.jpg,low_light_severe
train,Petrol_pump_2-2km_ahead_30_jpg.rf.c2033a91855760a255f13d044354f8d6.jpg,fog_severe
train,Petrol_pump_2-2km_ahead_31_jpg.rf.c58a158f49d457158c30ebae3a952c9d.jpg,low_light_mild
train,Petrol_pump_2-2km_ahead_32_jpg.rf.20b97eb3de9ddcdd017e6955e530e0cd.jpg,fog_moderate
train,Petrol_pump_2-2km_ahead_33_jpg.rf.c1e504b2d855cbcfe97aac9d0a444277.jpg,clean
train,Petrol_pump_2-2km_ahead_34_jpg.rf.e1fdfcf155ff53ccb8b2a8fc8a8ce4d9.jpg,clean
train,Petrol_pump_2-2km_ahead_35_jpg.rf.2c7416198059461011cc37a53ba65b02.jpg,small_distance_0.63|fog_severe
train,Petrol_pump_2-2km_ahead_36_jpg.rf.05b7bc0aeb72b794dd085373952c9c86.jpg,blur_severe
train,Petrol_pump_2-2km_ahead_37_jpg.rf.5c7e7feb1b23c01650b0b3fd1d48b2ab.jpg,small_distance_0.55|fog_mild
train,Petrol_pump_2-2km_ahead_38_jpg.rf.84fd9453c55e1774394cdda42a37648a.jpg,fog_moderate
train,Petrol_pump_2-2km_ahead_3_jpg.rf.a17396b37e1baab69a4811bf055ab8bd.jpg,small_distance_0.72|rain_mild
train,Petrol_pump_2-2km_ahead_40_jpg.rf.fbed6319c83acd47d72d39585607c215.jpg,fog_mild
train,Petrol_pump_2-2km_ahead_41_jpg.rf.3db1a9b087af86f00a910fec1f6e62f4.jpg,blur_severe
train,Petrol_pump_2-2km_ahead_42_jpg.rf.213ec5a5c417c4ec15a75db59cb64532.jpg,clean
train,Petrol_pump_2-2km_ahead_43_jpg.rf.9a0f28985c48dae2daf36503e73e3dd4.jpg,small_distance_0.61|fog_severe
train,Petrol_pump_2-2km_ahead_45_jpg.rf.a249d1cc1c0a757664b421fe2d4930e2.jpg,blur_severe
train,Petrol_pump_2-2km_ahead_49_jpg.rf.9e4ad41f857081656c6d6bd1697aa3b5.jpg,small_distance_0.62|blur_mild
train,Petrol_pump_2-2km_ahead_50_jpg.rf.8b768aca3d9b58e46675611b0eeec649.jpg,rain_mild
train,Petrol_pump_2-2km_ahead_51_jpg.rf.27522217d513da5a2b5cabd0616017e6.jpg,low_light_severe
train,Petrol_pump_2-2km_ahead_52_jpg.rf.7a0b8368a3f521f0cec01b96dd594933.jpg,blur_mild
train,Petrol_pump_2-2km_ahead_53_jpg.rf.b0a3b7b4b1e30cff73a564aa9a6c1da4.jpg,clean
train,Petrol_pump_2-2km_ahead_54_jpg.rf.f78664727326e22aa759fc021f60178e.jpg,small_distance_0.61
train,Petrol_pump_2-2km_ahead_55_jpg.rf.234cb067f3608bac6ac59780eab9733c.jpg,small_distance_0.64|occlusion_mild
train,Petrol_pump_2-2km_ahead_56_jpg.rf.8321eb4e43518b720441a371d7d951a0.jpg,small_distance_0.70|glare_severe
train,Petrol_pump_2-2km_ahead_57_jpg.rf.8e15bb4323d3eb1de75afda557badd0f.jpg,small_distance_0.82|fog_severe
train,Petrol_pump_2-2km_ahead_58_jpg.rf.8067254edc9c2040ce87f9b958bfc555.jpg,small_distance_0.61
train,Petrol_pump_2-2km_ahead_59_jpg.rf.bc8ca3644409ccb4b8f42e8a689a3bc6.jpg,small_distance_0.55|fog_mild
train,Petrol_pump_2-2km_ahead_5_jpg.rf.24b75391abb288ba9987571cab8e7a8e.jpg,small_distance_0.63|occlusion_mild
train,Petrol_pump_2-2km_ahead_60_jpg.rf.cec7eaf86a2ec0ebc7344c7c93eacd6b.jpg,clean
train,Petrol_pump_2-2km_ahead_61_jpg.rf.081cabbc6bcf5448847fd8281caf3e97.jpg,rain_moderate
train,Petrol_pump_2-2km_ahead_62_jpg.rf.9210b8d968dcfe1f9ad506dd6f991ce0.jpg,small_distance_0.80|fog_mild
train,Petrol_pump_2-2km_ahead_63_jpg.rf.d758acd64b0da611466fcba14d7084b9.jpg,rain_mild
train,Petrol_pump_2-2km_ahead_64_jpg.rf.19cbd12157a7d6e7783ccd072ea46004.jpg,small_distance_0.79|glare_severe
train,Petrol_pump_2-2km_ahead_65_jpg.rf.359468930acfa98a3661e475729a9abb.jpg,occlusion_moderate
train,Petrol_pump_2-2km_ahead_66_jpg.rf.8282e3fb0346e840431839d27a28ea8b.jpg,small_distance_0.69
train,Petrol_pump_2-2km_ahead_67_jpg.rf.ca95258f65c678177ef76cb8cd3bf709.jpg,small_distance_0.65|occlusion_severe
train,Petrol_pump_2-2km_ahead_68_jpg.rf.fd8b0ce866f66a4ecb1a9375ee55eef5.jpg,low_light_severe
train,Petrol_pump_2-2km_ahead_69_jpg.rf.66535e418804e9c544d0cd56ee510a5f.jpg,glare_mild
train,Petrol_pump_2-2km_ahead_6_jpg.rf.35b06b032b864ef7880bd7cfdd604fcb.jpg,glare_mild
train,Petrol_pump_2-2km_ahead_70_jpg.rf.1fb3bc6ded87322bf2aeee230d0ffd48.jpg,small_distance_0.77
train,Petrol_pump_2-2km_ahead_71_jpg.rf.e1ad5545e6e10866b1c17538a594097d.jpg,rain_moderate
train,Petrol_pump_2-2km_ahead_7_jpg.rf.a4de488c61f2bc35c4168fcef2f69e2f.jpg,clean
train,Petrol_pump_2-2km_ahead_8_jpg.rf.813bf27b69d9baf7072991cc3a4c553d.jpg,glare_severe
train,Petrol_pump_2-2km_ahead_9_jpg.rf.b859e07f222364495ed75474d5b67539.jpg,small_distance_0.82|fog_moderate
train,Petrol_pump_2km_ahead_11_jpg.rf.78c832a20a50e0a9054179c2cfdb8aee.jpg,clean
train,Petrol_pump_2km_ahead_12_jpg.rf.0b1860a9e3ace0ae577f3d43853a727e.jpg,small_distance_0.61|occlusion_moderate
train,Petrol_pump_2km_ahead_13_jpg.rf.2f75fdc0a19e5c68c3dc6a0e385cdf9c.jpg,glare_severe
train,Petrol_pump_2km_ahead_16_jpg.rf.7b6b79b7275965a6a1b0e40410c6272b.jpg,clean
train,Petrol_pump_2km_ahead_18_jpg.rf.fdbbea1efa01d5d9eddf056834ed1e9d.jpg,small_distance_0.84|occlusion_mild
train,Petrol_pump_2km_ahead_19_jpg.rf.6650cf6e164eaf36fe4fa56cdc784a65.jpg,fog_severe
train,Petrol_pump_2km_ahead_1_jpg.rf.1555b000d607b068078081920fff3bea.jpg,glare_moderate
train,Petrol_pump_2km_ahead_20_jpg.rf.f086e27a62158841dac9a69f912d4eb3.jpg,small_distance_0.64|rain_moderate
train,Petrol_pump_2km_ahead_22_jpg.rf.1195f5d8aa9dc1440fdb52e2ddb3f8c5.jpg,glare_moderate
train,Petrol_pump_2km_ahead_23_jpg.rf.6f60a00ce749430d8aad9a75120a3161.jpg,small_distance_0.66
train,Petrol_pump_2km_ahead_25_jpg.rf.2db61de5b1aa40856fe84e17942b95b0.jpg,small_distance_0.59
train,Petrol_pump_2km_ahead_26_jpg.rf.ad2e91632453faa3f2dc2ec120d1e0bb.jpg,low_light_mild
train,Petrol_pump_2km_ahead_28_jpg.rf.d493ca204bb5b58331bf4fcc991c1cef.jpg,rain_severe
train,Petrol_pump_2km_ahead_29_jpg.rf.f3023f70888b2457c6203001529db58d.jpg,small_distance_0.73|rain_mild
train,Petrol_pump_2km_ahead_2_jpg.rf.f263d7ee0dcaf9604eee0110f03b5190.jpg,occlusion_severe
train,Petrol_pump_2km_ahead_30_jpg.rf.cb4f993a55d3f07561fedbae022a0ab7.jpg,blur_moderate
train,Petrol_pump_2km_ahead_31_jpg.rf.a851371e53901284377f70525674fe9d.jpg,rain_severe
train,Petrol_pump_2km_ahead_34_jpg.rf.44260a146aba41d0c565ff8b132b3f09.jpg,clean
train,Petrol_pump_2km_ahead_35_jpg.rf.7582f44e3985696180cae6bde11b4664.jpg,rain_moderate
train,Petrol_pump_2km_ahead_36_jpg.rf.81261afba952f17ae5d5e400acfdf238.jpg,small_distance_0.72|blur_moderate
train,Petrol_pump_2km_ahead_37_jpg.rf.be17c85ff91825ff23415a7304f31ade.jpg,low_light_mild
train,Petrol_pump_2km_ahead_39_jpg.rf.93024570b3bb281a5acfabbc10bb61e6.jpg,clean
train,Petrol_pump_2km_ahead_3_jpg.rf.666d04bd348400eb4506310c55474ee9.jpg,glare_severe
train,Petrol_pump_2km_ahead_40_jpg.rf.931549482eb628e16bf0f7bb094c4ce8.jpg,small_distance_0.83|glare_moderate
train,Petrol_pump_2km_ahead_42_jpg.rf.d8d7224afa4d105aa0023b7b7dd57258.jpg,glare_moderate
train,Petrol_pump_2km_ahead_44_jpg.rf.76f14a77fc16d34604c6338dfbb4d02d.jpg,small_distance_0.72
train,Petrol_pump_2km_ahead_45_jpg.rf.883894547e3bc8a320ee9d139f880bc3.jpg,clean
train,Petrol_pump_2km_ahead_46_jpg.rf.43da59f86fc50c44da282054bef699fb.jpg,rain_severe
train,Petrol_pump_2km_ahead_47_jpg.rf.2b294e1383ab43fb126f21d6e56c7339.jpg,low_light_severe
train,Petrol_pump_2km_ahead_48_jpg.rf.99d53e353317f80222a8a6f1b4f1c4ca.jpg,glare_mild
train,Petrol_pump_2km_ahead_50_jpg.rf.3b4c811ca3323decf2ffd51297d21f40.jpg,low_light_moderate
train,Petrol_pump_2km_ahead_52_jpg.rf.cbfb156619b9f3d8aa26ae3a4d9998b7.jpg,fog_severe
train,Petrol_pump_2km_ahead_53_jpg.rf.99c610f010d87b7da1a2401bff5c0894.jpg,small_distance_0.73
train,Petrol_pump_2km_ahead_56_jpg.rf.7d10a22901ebd00ce258df599bfa36e7.jpg,blur_mild
train,Petrol_pump_2km_ahead_57_jpg.rf.119c60c7a2751ce49332e993287686d0.jpg,occlusion_severe
train,Petrol_pump_2km_ahead_59_jpg.rf.598d750b0df4e8856b5d1dd6bf89e324.jpg,small_distance_0.61|occlusion_moderate
train,Petrol_pump_2km_ahead_5_jpg.rf.6f85ec7757fee0a0656bff73112b9bcd.jpg,small_distance_0.82|rain_moderate
train,Petrol_pump_2km_ahead_61_jpg.rf.71f20eb0ec80eec0f17cfa1f977625dd.jpg,blur_moderate
train,Petrol_pump_2km_ahead_63_jpg.rf.ba500c2085a9d72ee6d209564291ce1b.jpg,blur_mild
train,Petrol_pump_2km_ahead_64_jpg.rf.f7e9143ac823ce0f09b7c4f74e6c2eb6.jpg,small_distance_0.81|rain_mild
train,Petrol_pump_2km_ahead_65_jpg.rf.43e074f9641852419d568847c7a0c824.jpg,small_distance_0.56|glare_mild
train,Petrol_pump_2km_ahead_67_jpg.rf.5c6899dd14b29535b24ccba43c7323b9.jpg,glare_mild
train,Petrol_pump_2km_ahead_68_jpg.rf.21b26b8fb4fb1495ec95d57e39ae2bb9.jpg,clean
train,Petrol_pump_2km_ahead_69_jpg.rf.dd92ea72d827243334d377b52f8fd4b6.jpg,clean
train,Petrol_pump_2km_ahead_70_jpg.rf.8bc1bf37a1927f9d8557d275192a18fc.jpg,clean
train,Petrol_pump_2km_ahead_9_jpg.rf.384d81e525e7a314d9808fa9b06ff894.jpg,occlusion_mild
train,Petrol_pump_ahead_left_0_jpg.rf.bce0843a673e0cd7855e8aff6541a000.jpg,small_distance_0.80|rain_severe
train,Petrol_pump_ahead_left_101_jpg.rf.9964889e6106c1aa50aed040bf0ac589.jpg,glare_moderate
train,Petrol_pump_ahead_left_104_jpg.rf.7e9716c900706fc35f6d5504946b48e2.jpg,small_distance_0.75
train,Petrol_pump_ahead_left_105_jpg.rf.c223b2a69f89229a326afcb38fa8d96d.jpg,glare_moderate
train,Petrol_pump_ahead_left_106_jpg.rf.08e71d61c49fc0ad7ed211d663ac08cf.jpg,glare_moderate
train,Petrol_pump_ahead_left_108_jpg.rf.02f823ab0dae4979a97e35f2ea115227.jpg,small_distance_0.64|glare_mild
train,Petrol_pump_ahead_left_109_jpg.rf.b00497e0f7a38c2bd2c4f6dd4b54e774.jpg,occlusion_severe
train,Petrol_pump_ahead_left_10_jpg.rf.87e2c39b63d41c7d8dcc666a31f0047f.jpg,fog_mild
train,Petrol_pump_ahead_left_111_jpg.rf.c665d57d061e0b8a265c6b19d193385c.jpg,fog_mild
train,Petrol_pump_ahead_left_112_jpg.rf.4f8f856ed66889f93d78cdb69fa7b2a8.jpg,low_light_mild
train,Petrol_pump_ahead_left_113_jpg.rf.6d693da368a5ba3de47e30d68bed908c.jpg,small_distance_0.76|blur_mild
train,Petrol_pump_ahead_left_115_jpg.rf.3b309723a1c088e66cdc291d4ae56bdf.jpg,occlusion_severe
train,Petrol_pump_ahead_left_118_jpg.rf.51b5aba5066dced32cbd61d8a9508078.jpg,small_distance_0.76
train,Petrol_pump_ahead_left_119_jpg.rf.70f29d8cdcbe2d75d19b0736cf40adf6.jpg,small_distance_0.78|glare_mild
train,Petrol_pump_ahead_left_11_jpg.rf.aea6e3665e052d53d71a545e51fb6fda.jpg,glare_moderate
train,Petrol_pump_ahead_left_121_jpg.rf.5da092c61d6fae233d4f8f318d5830a6.jpg,occlusion_severe
train,Petrol_pump_ahead_left_122_jpg.rf.eea6893606880823b1493418b236a71f.jpg,rain_severe
train,Petrol_pump_ahead_left_123_jpg.rf.bb47fa7f3bcb5027222614e1ff6bed82.jpg,small_distance_0.84|low_light_moderate
train,Petrol_pump_ahead_left_125_jpg.rf.75e93de8fb49a1077b784557f9b85d35.jpg,small_distance_0.56|rain_mild
train,Petrol_pump_ahead_left_126_jpg.rf.84e5d151f067497aa5c5349d4ca048b1.jpg,occlusion_moderate
train,Petrol_pump_ahead_left_127_jpg.rf.3f69264f85531eb58bd05d5df13ae858.jpg,small_distance_0.62
train,Petrol_pump_ahead_left_129_jpg.rf.894b76f00e7ad148000dba07f30e412c.jpg,clean
train,Petrol_pump_ahead_left_12_jpg.rf.cf3f6630ad0cc140826b6126061fe8ed.jpg,small_distance_0.81|glare_moderate
train,Petrol_pump_ahead_left_130_jpg.rf.3e32826a77f5571fbbdec1f8eee05bd0.jpg,fog_mild
train,Petrol_pump_ahead_left_131_jpg.rf.1e844731c330a2e992cc71b78c611951.jpg,small_distance_0.77|fog_severe
train,Petrol_pump_ahead_left_133_jpg.rf.485920b9f44fe43b10a2dab80cd28faa.jpg,rain_moderate
train,Petrol_pump_ahead_left_135_jpg.rf.eda57ff4d93b74f92ee9f82f1541bb6a.jpg,small_distance_0.68|occlusion_severe
train,Petrol_pump_ahead_left_137_jpg.rf.484671a6c9145e6201f51c4ff2b751e1.jpg,glare_moderate
train,Petrol_pump_ahead_left_138_jpg.rf.19d7890adfa4575eb7fff033c9cd6490.jpg,occlusion_mild
train,Petrol_pump_ahead_left_139_jpg.rf.f82fedff1cffa097653135f6b8415959.jpg,rain_mild
train,Petrol_pump_ahead_left_13_jpg.rf.ac29925d15d8d0275dd577369be6ecdd.jpg,occlusion_mild
train,Petrol_pump_ahead_left_140_jpg.rf.8f7fa62b3b227130e8281feeab9743c4.jpg,small_distance_0.79
train,Petrol_pump_ahead_left_141_jpg.rf.19a18476aa0658690d743b1a90ef7eca.jpg,low_light_mild
train,Petrol_pump_ahead_left_142_jpg.rf.ecc407bc74223966305e8e9bb30e1bf4.jpg,small_distance_0.75
train,Petrol_pump_ahead_left_143_jpg.rf.23ecb7cb5838966135f229ea9a31121d.jpg,rain_mild
train,Petrol_pump_ahead_left_144_jpg.rf.7a9db22c1eb7d04baa29d9abf44da396.jpg,fog_moderate
train,Petrol_pump_ahead_left_145_jpg.rf.e272fb979b53682a610ab55734ed5664.jpg,rain_mild
train,Petrol_pump_ahead_left_146_jpg.rf.e0752f749f7f3555373a87380398a114.jpg,blur_severe
train,Petrol_pump_ahead_left_148_jpg.rf.eaa24a717c122bdeda01c695ea0aee50.jpg,small_distance_0.78|blur_moderate
train,Petrol_pump_ahead_left_149_jpg.rf.69d9451c569dde3ef5af6cb6e586af52.jpg,small_distance_0.73|rain_moderate
train,Petrol_pump_ahead_left_14_jpg.rf.803b8ff2661d7222f651203a4583e6ab.jpg,occlusion_moderate
train,Petrol_pump_ahead_left_151_jpg.rf.bd7dcffff3ad35aded709e8d5e3883ba.jpg,small_distance_0.81
train,Petrol_pump_ahead_left_153_jpg.rf.6f849fe700b83ff54243b204273091c5.jpg,small_distance_0.72
train,Petrol_pump_ahead_left_155_jpg.rf.1498935e075f0836e4f24fdd08ab972d.jpg,glare_severe
train,Petrol_pump_ahead_left_156_jpg.rf.b1ce9c21fb799212de35cf4066e5d830.jpg,small_distance_0.76|glare_moderate
train,Petrol_pump_ahead_left_159_jpg.rf.40781beea5dc5f5a05eb64b5a578a94c.jpg,glare_moderate
train,Petrol_pump_ahead_left_160_jpg.rf.28fcf6f45138e651931056df5aef7d50.jpg,small_distance_0.82|rain_severe
train,Petrol_pump_ahead_left_161_jpg.rf.9d723046dc363ad5bf73f68032bd2bdd.jpg,occlusion_mild
train,Petrol_pump_ahead_left_162_jpg.rf.a97f5a51cf12f23090e0664acc7bf441.jpg,small_distance_0.57
train,Petrol_pump_ahead_left_163_jpg.rf.9383ffdda98ec94ac68eeb4f73f454bf.jpg,blur_moderate
train,Petrol_pump_ahead_left_165_jpg.rf.835093321aa603277c1426d4fc669dcb.jpg,clean
train,Petrol_pump_ahead_left_168_jpg.rf.35028d0ee61449314c480b22c6143995.jpg,blur_severe
train,Petrol_pump_ahead_left_169_jpg.rf.beca763b366f04617815391532347375.jpg,occlusion_mild
train,Petrol_pump_ahead_left_16_jpg.rf.2dcddf50d70ebc98090a9e26bb618e84.jpg,small_distance_0.70|fog_moderate
train,Petrol_pump_ahead_left_170_jpg.rf.d94d4f07993576c9a995f66bb7e300e3.jpg,clean
train,Petrol_pump_ahead_left_172_jpg.rf.3279564394295719412e52ca5b534ba7.jpg,blur_mild
train,Petrol_pump_ahead_left_173_jpg.rf.3c29d3222c598faf64b2f4e50d2bf73f.jpg,clean
train,Petrol_pump_ahead_left_174_jpg.rf.7bd6a96318a90a6b71c1afb0aca4a4c9.jpg,clean
train,Petrol_pump_ahead_left_178_jpg.rf.94b0212d5a6a76f3b927d74faa4a9305.jpg,low_light_moderate
train,Petrol_pump_ahead_left_179_jpg.rf.a24e006ee12d0fb77c6cbc5b471349d3.jpg,small_distance_0.78|glare_severe
train,Petrol_pump_ahead_left_17_jpg.rf.8d9063c856b58a5c01190c3b750f0f38.jpg,glare_mild
train,Petrol_pump_ahead_left_180_jpg.rf.62291a335a38d802f8cbe93603261067.jpg,clean
train,Petrol_pump_ahead_left_181_jpg.rf.d2fe7035ea7574d5569ab556f951a6c6.jpg,glare_mild
train,Petrol_pump_ahead_left_182_jpg.rf.2d282702e43a41e8cec658ea89143633.jpg,small_distance_0.58|glare_severe
train,Petrol_pump_ahead_left_183_jpg.rf.b33705f6e41854acee5f73c6a118bbfd.jpg,clean
train,Petrol_pump_ahead_left_184_jpg.rf.8eb23b394e173faacc64221db0d4781d.jpg,blur_severe
train,Petrol_pump_ahead_left_186_jpg.rf.0e8f004a5bfe44486f0cbcc87d2ffbab.jpg,small_distance_0.57|glare_mild
train,Petrol_pump_ahead_left_187_jpg.rf.6a0f733410283119fcd6d7b3335b0e7f.jpg,small_distance_0.64|rain_moderate
train,Petrol_pump_ahead_left_188_jpg.rf.26122665bb789a5499357023466bfd3e.jpg,small_distance_0.67|occlusion_mild
train,Petrol_pump_ahead_left_189_jpg.rf.58d3fa3ba3caf99d308276643d10bfd8.jpg,small_distance_0.83|occlusion_severe
train,Petrol_pump_ahead_left_190_jpg.rf.ebe6ac63a57ae7ed66d0c14a3cd36ccb.jpg,clean
train,Petrol_pump_ahead_left_191_jpg.rf.e3dd47d6825851ceca8d2accd2b252d0.jpg,fog_moderate
train,Petrol_pump_ahead_left_192_jpg.rf.38c4db16a5178358259c61fa72582abe.jpg,occlusion_mild
train,Petrol_pump_ahead_left_19_jpg.rf.8e096952dd65c63fac22bbaad0403e76.jpg,occlusion_severe
train,Petrol_pump_ahead_left_20_jpg.rf.e96c6b7523984f80b5707907f9c2dbd9.jpg,glare_severe
train,Petrol_pump_ahead_left_21_jpg.rf.8d4337bf23b67be432b2359b38bec3b3.jpg,blur_mild
train,Petrol_pump_ahead_left_22_jpg.rf.9bedfcfb069d54ab6b90ee7ff9846b35.jpg,clean
